,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-3),Corr with auto_vol(-3),student_vol(-4),Corr with student_vol(-4),credit_tightness,Corr with credit_tightness,mortgage 30-89(-3),Corr with mortgage 30-89(-3),mortgage 90,Corr with mortgage 90
108,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,2.9,-0.1197565264284436
109,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,2.9,-0.1197565264284436
110,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
111,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
112,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
113,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
114,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
115,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
116,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
117,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
118,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
119,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
120,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
121,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
122,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
123,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
124,ARLINGTON,2012-07,3.5,Other FHA,0.16720454545454547,3.3327954545454546,-0.09867186910974186,0.19873636363636368,3.3012636363636365,-0.09946242574083237,0.24646136363636365,3.2535386363636363,-0.09698245217681234,0.34024999999999994,3.15975,-0.10939685108181432,0.4535545454545455,3.0464454545454545,-0.1269511507014342,0.7302181818181818,2.7697818181818183,-0.1883584980209611,1.0653181818181816,2.4346818181818186,-0.21285143974372034,0.06952380952380956,3.4304761904761905,-0.10337928021595606,0.14571428571428574,3.354285714285714,-0.10694222467877537,0.18571428571428572,3.314285714285714,-0.09351597993908264,0.6195238095238095,2.8804761904761906,0.3844339432344763,1.5266666666666664,1.9733333333333336,0.5945094339569482,2.217142857142857,1.282857142857143,0.5554470192343242,2.5900000000000003,0.9099999999999997,0.5204396592226656,36623269866.4569,0.20939228315232813,11251067892.2966,-0.6771111907240236,89.02745876405929,-0.8661778849989807,2.9,-0.23796710254044268,4.6,-0.1197565264284436
125,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,4.5,-0.1197565264284436
126,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,4.5,-0.1197565264284436
127,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,4.5,-0.1197565264284436
128,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,4.5,-0.1197565264284436
129,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,4.5,-0.1197565264284436
130,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,2.8,-0.1197565264284436
131,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,2.8,-0.1197565264284436
132,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,2.8,-0.1197565264284436
133,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,2.8,-0.1197565264284436
134,ARLINGTON,2012-09,2.82,Other FHA,0.15189500000000006,2.6681049999999997,-0.09867186910974186,0.183625,2.6363749999999997,-0.09946242574083237,0.22133750000000002,2.5986624999999997,-0.09698245217681234,0.3079875,2.5120125,-0.10939685108181432,0.3856325000000001,2.4343674999999996,-0.1269511507014342,0.6716749999999999,2.148325,-0.1883584980209611,0.9997750000000002,1.8202249999999998,-0.21285143974372034,0.07526315789473685,2.744736842105263,-0.10337928021595606,0.13736842105263158,2.682631578947368,-0.10694222467877537,0.17578947368421055,2.6442105263157893,-0.09351597993908264,0.6689473684210526,2.1510526315789473,0.3844339432344763,1.7231578947368422,1.0968421052631576,0.5945094339569482,2.488421052631579,0.331578947368421,0.5554470192343242,2.8815789473684212,-0.0615789473684214,0.5204396592226656,36186315501.0541,0.20939228315232813,12770391029.1034,-0.6771111907240236,89.513287195688,-0.8661778849989807,2.9,-0.23796710254044268,2.8,-0.1197565264284436
