,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(2),Corr with auto_vol(2),student_vol(1),Corr with student_vol(1),credit_tightness,Corr with credit_tightness,mortgage 30-89(-4),Corr with mortgage 30-89(-4),mortgage 90(-4),Corr with mortgage 90(-4)
56,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,1.2,-0.30242297616124986
57,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,1.2,-0.30242297616124986
58,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,1.5,-0.30242297616124986
59,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,1.3,-0.30242297616124986
60,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,2.6,-0.30242297616124986
61,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,2.5,-0.30242297616124986
62,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,2.5,-0.30242297616124986
63,BLOOMINGTON,2011-09,4.1,New Construction,0.14525181818181823,3.9547481818181813,-0.7645721799669155,0.1884,3.9115999999999995,-0.6060599433346008,0.23085045454545455,3.8691495454545453,-0.45066428694894733,0.2845913636363636,3.815408636363636,-0.4516069575202143,0.3502268181818181,3.7497731818181816,-0.4585975859122134,0.5222018181818182,3.5777981818181814,-0.5857523151044599,0.8332045454545454,3.2667954545454543,-0.6393542310209557,0.005714285714285713,4.094285714285714,-0.9282736333044892,0.04333333333333335,4.056666666666667,-0.8930683732143498,0.10476190476190479,3.995238095238095,-0.8632468438640538,0.9004761904761904,3.199523809523809,0.739256495049809,1.9752380952380955,2.124761904761904,0.7419846184836789,2.8271428571428574,1.2728571428571422,0.7761119228663285,3.182380952380953,0.9176190476190467,0.7351195887697826,34825519831.2788,0.4386441888545579,10258833668.6773,-0.724647684708785,90.4806728327692,-0.6352298143841134,2.1,-0.6140653569874894,2.5,-0.30242297616124986
64,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.8,-0.30242297616124986
65,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.5,-0.30242297616124986
66,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.7,-0.30242297616124986
67,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.7,-0.30242297616124986
68,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
69,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
70,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
71,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.4,-0.30242297616124986
72,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.5,-0.30242297616124986
73,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.7,-0.30242297616124986
74,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.6,-0.30242297616124986
75,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,1.4,-0.30242297616124986
76,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
77,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
78,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.5,-0.30242297616124986
79,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.2,-0.6140653569874894,2.4,-0.30242297616124986
80,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.3,-0.6140653569874894,1.8,-0.30242297616124986
81,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.3,-0.6140653569874894,1.5,-0.30242297616124986
82,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.3,-0.6140653569874894,1.7,-0.30242297616124986
83,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.3,-0.6140653569874894,1.7,-0.30242297616124986
84,BLOOMINGTON,2012-01,3.89,New Construction,0.14564761904761903,3.744352380952381,-0.7645721799669155,0.2014238095238095,3.6885761904761907,-0.6060599433346008,0.28289523809523814,3.607104761904762,-0.45066428694894733,0.41424761904761903,3.475752380952381,-0.4516069575202143,0.5659000000000001,3.3241,-0.4585975859122134,0.7969761904761906,3.0930238095238094,-0.5857523151044599,1.1145476190476191,2.7754523809523812,-0.6393542310209557,0.0245,3.8655,-0.9282736333044892,0.06550000000000003,3.8245,-0.8930683732143498,0.11500000000000003,3.775,-0.8632468438640538,0.835,3.055,0.739256495049809,1.9664999999999995,1.9235000000000007,0.7419846184836789,2.6950000000000003,1.1949999999999998,0.7761119228663285,3.026,0.8640000000000003,0.7351195887697826,35767585536.868996,0.4386441888545579,10728874885.7875,-0.724647684708785,90.7743282432688,-0.6352298143841134,2.3,-0.6140653569874894,2.5,-0.30242297616124986
